PER#,P#,THEATRE#,PDATE,PHOUR,PMINUTE,COMMENTS
4221,56,6,21-AUG-19,19,30,Normal evening time
4222,56,6,21-AUG-19,14,30,Normal day time
4223,56,6,22-AUG-19,18,45,Earlier start evening
4224,56,6,22-AUG-19,14,0,Earlier start day time
4225,65,1,23-AUG-19,19,30,Normal evening time
4226,65,1,24-AUG-19,19,30,Normal evening time
4227,65,1,25-AUG-19,19,30,Normal evening time
4228,65,1,25-AUG-19,14,30,Normal day time
4229,65,1,26-AUG-19,19,30,Normal evening time
4230,65,1,27-AUG-19,19,30,Normal evening time
4231,65,1,27-AUG-19,14,30,Normal day time
4232,65,1,28-AUG-19,19,30,Normal evening time
4233,65,1,28-AUG-19,14,30,Normal day time
4234,65,1,29-AUG-19,18,45,Earlier start evening
4235,65,1,29-AUG-19,14,0,Earlier start day time
4236,53,2,23-AUG-19,19,30,Normal evening time
4237,53,2,24-AUG-19,19,30,Normal evening time
4238,53,2,25-AUG-19,19,30,Normal evening time
4239,53,2,25-AUG-19,14,30,Normal day time
4240,53,2,26-AUG-19,19,30,Normal evening time
4241,53,2,27-AUG-19,19,30,Normal evening time
4242,53,2,27-AUG-19,14,30,Normal day time
4243,53,2,28-AUG-19,19,30,Normal evening time
4244,53,2,28-AUG-19,14,30,Normal day time
4245,53,2,29-AUG-19,18,45,Earlier start evening
4246,53,2,29-AUG-19,14,0,Earlier start day time
4247,54,3,23-AUG-19,19,30,Normal evening time
4248,54,3,24-AUG-19,19,30,Normal evening time
4249,54,3,25-AUG-19,19,30,Normal evening time
4250,54,3,25-AUG-19,14,30,Normal day time
4251,54,3,26-AUG-19,19,30,Normal evening time
4252,54,3,27-AUG-19,19,30,Normal evening time
4253,54,3,27-AUG-19,14,30,Normal day time
4254,54,3,28-AUG-19,19,30,Normal evening time
4255,54,3,28-AUG-19,14,30,Normal day time
4256,54,3,29-AUG-19,18,45,Earlier start evening
4257,54,3,29-AUG-19,14,0,Earlier start day time
4258,55,4,23-AUG-19,19,30,Normal evening time
4259,55,4,24-AUG-19,19,30,Normal evening time
4260,55,4,25-AUG-19,19,30,Normal evening time
4261,55,4,25-AUG-19,14,30,Normal day time
4262,55,4,26-AUG-19,19,30,Normal evening time
4263,55,4,27-AUG-19,19,30,Normal evening time
4264,55,4,27-AUG-19,14,30,Normal day time
4265,55,4,28-AUG-19,19,30,Normal evening time
4266,55,4,28-AUG-19,14,30,Normal day time
4267,55,4,29-AUG-19,18,45,Earlier start evening
4268,55,4,29-AUG-19,14,0,Earlier start day time
4269,56,5,23-AUG-19,19,30,Normal evening time
4270,56,5,24-AUG-19,19,30,Normal evening time
4271,56,5,25-AUG-19,19,30,Normal evening time
4272,56,5,25-AUG-19,14,30,Normal day time
4273,56,5,26-AUG-19,19,30,Normal evening time
4274,56,5,27-AUG-19,19,30,Normal evening time
4275,56,5,27-AUG-19,14,30,Normal day time
4276,56,5,28-AUG-19,19,30,Normal evening time
4277,56,5,28-AUG-19,14,30,Normal day time
4278,56,5,29-AUG-19,18,45,Earlier start evening
4279,56,5,29-AUG-19,14,0,Earlier start day time
4280,57,6,23-AUG-19,19,30,Normal evening time
4281,57,6,24-AUG-19,19,30,Normal evening time
4282,57,6,25-AUG-19,19,30,Normal evening time
4283,57,6,25-AUG-19,14,30,Normal day time
4284,57,6,26-AUG-19,19,30,Normal evening time
4285,57,6,27-AUG-19,19,30,Normal evening time
4286,57,6,27-AUG-19,14,30,Normal day time
4287,57,6,28-AUG-19,19,30,Normal evening time
4288,57,6,28-AUG-19,14,30,Normal day time
4289,57,6,29-AUG-19,18,45,Earlier start evening
4290,57,6,29-AUG-19,14,0,Earlier start day time
4291,66,1,30-AUG-19,19,30,Normal evening time
4292,66,1,31-AUG-19,19,30,Normal evening time
4293,66,1,01-SEP-19,19,30,Normal evening time
4294,66,1,01-SEP-19,14,30,Normal day time
4295,66,1,02-SEP-19,19,30,Normal evening time
4296,66,1,03-SEP-19,19,30,Normal evening time
4297,66,1,03-SEP-19,14,30,Normal day time
4298,66,1,04-SEP-19,19,30,Normal evening time
4299,66,1,04-SEP-19,14,30,Normal day time
4300,66,1,05-SEP-19,18,45,Earlier start evening
4301,66,1,05-SEP-19,14,0,Earlier start day time
4302,67,2,30-AUG-19,19,30,Normal evening time
4303,67,2,31-AUG-19,19,30,Normal evening time
4304,67,2,01-SEP-19,19,30,Normal evening time
4305,67,2,01-SEP-19,14,30,Normal day time
4306,67,2,02-SEP-19,19,30,Normal evening time
4307,67,2,03-SEP-19,19,30,Normal evening time
4308,67,2,03-SEP-19,14,30,Normal day time
4309,67,2,04-SEP-19,19,30,Normal evening time
4310,67,2,04-SEP-19,14,30,Normal day time
4311,67,2,05-SEP-19,18,45,Earlier start evening
4312,67,2,05-SEP-19,14,0,Earlier start day time
4313,68,3,30-AUG-19,19,30,Normal evening time
4314,68,3,31-AUG-19,19,30,Normal evening time
4315,68,3,01-SEP-19,19,30,Normal evening time
4316,68,3,01-SEP-19,14,30,Normal day time
4317,68,3,02-SEP-19,19,30,Normal evening time
4318,68,3,03-SEP-19,19,30,Normal evening time
4319,68,3,03-SEP-19,14,30,Normal day time
4320,68,3,04-SEP-19,19,30,Normal evening time
4321,68,3,04-SEP-19,14,30,Normal day time
4322,68,3,05-SEP-19,18,45,Earlier start evening
4323,68,3,05-SEP-19,14,0,Earlier start day time
4324,69,4,30-AUG-19,19,30,Normal evening time
4325,69,4,31-AUG-19,19,30,Normal evening time
4326,69,4,01-SEP-19,19,30,Normal evening time
4327,69,4,01-SEP-19,14,30,Normal day time
4328,69,4,02-SEP-19,19,30,Normal evening time
4329,69,4,03-SEP-19,19,30,Normal evening time
4330,69,4,03-SEP-19,14,30,Normal day time
4331,69,4,04-SEP-19,19,30,Normal evening time
4332,69,4,04-SEP-19,14,30,Normal day time
4333,69,4,05-SEP-19,18,45,Earlier start evening
4334,69,4,05-SEP-19,14,0,Earlier start day time
4335,70,5,30-AUG-19,19,30,Normal evening time
4336,70,5,31-AUG-19,19,30,Normal evening time
4337,70,5,01-SEP-19,19,30,Normal evening time
4338,70,5,01-SEP-19,14,30,Normal day time
4339,70,5,02-SEP-19,19,30,Normal evening time
4340,70,5,03-SEP-19,19,30,Normal evening time
4341,70,5,03-SEP-19,14,30,Normal day time
4342,70,5,04-SEP-19,19,30,Normal evening time
4343,70,5,04-SEP-19,14,30,Normal day time
4344,70,5,05-SEP-19,18,45,Earlier start evening
4345,70,5,05-SEP-19,14,0,Earlier start day time
4346,71,6,30-AUG-19,19,30,Normal evening time
4347,71,6,31-AUG-19,19,30,Normal evening time
4348,71,6,01-SEP-19,19,30,Normal evening time
4349,71,6,01-SEP-19,14,30,Normal day time
4350,71,6,02-SEP-19,19,30,Normal evening time
4351,71,6,03-SEP-19,19,30,Normal evening time
4352,71,6,03-SEP-19,14,30,Normal day time
4353,71,6,04-SEP-19,19,30,Normal evening time
4354,71,6,04-SEP-19,14,30,Normal day time
4355,71,6,05-SEP-19,18,45,Earlier start evening
4356,71,6,05-SEP-19,14,0,Earlier start day time
4357,67,1,06-SEP-19,19,30,Normal evening time
4358,67,1,07-SEP-19,19,30,Normal evening time
4359,67,1,08-SEP-19,19,30,Normal evening time
4360,67,1,08-SEP-19,14,30,Normal day time
4361,67,1,09-SEP-19,19,30,Normal evening time
4362,67,1,10-SEP-19,19,30,Normal evening time
4363,67,1,10-SEP-19,14,30,Normal day time
4364,67,1,11-SEP-19,19,30,Normal evening time
4365,67,1,11-SEP-19,14,30,Normal day time
4366,67,1,12-SEP-19,18,45,Earlier start evening
4367,67,1,12-SEP-19,14,0,Earlier start day time
4368,68,2,06-SEP-19,19,30,Normal evening time
4369,68,2,07-SEP-19,19,30,Normal evening time
4370,68,2,08-SEP-19,19,30,Normal evening time
4371,68,2,08-SEP-19,14,30,Normal day time
4372,68,2,09-SEP-19,19,30,Normal evening time
4373,68,2,10-SEP-19,19,30,Normal evening time
4374,68,2,10-SEP-19,14,30,Normal day time
4375,68,2,11-SEP-19,19,30,Normal evening time
4376,68,2,11-SEP-19,14,30,Normal day time
4377,68,2,12-SEP-19,18,45,Earlier start evening
4378,68,2,12-SEP-19,14,0,Earlier start day time
4379,69,3,06-SEP-19,19,30,Normal evening time
4380,69,3,07-SEP-19,19,30,Normal evening time
4381,69,3,08-SEP-19,19,30,Normal evening time
4382,69,3,08-SEP-19,14,30,Normal day time
4383,69,3,09-SEP-19,19,30,Normal evening time
4384,69,3,10-SEP-19,19,30,Normal evening time
4385,69,3,10-SEP-19,14,30,Normal day time
4386,69,3,11-SEP-19,19,30,Normal evening time
4387,69,3,11-SEP-19,14,30,Normal day time
4388,69,3,12-SEP-19,18,45,Earlier start evening
4389,69,3,12-SEP-19,14,0,Earlier start day time
4390,70,4,06-SEP-19,19,30,Normal evening time
4391,70,4,07-SEP-19,19,30,Normal evening time
4392,70,4,08-SEP-19,19,30,Normal evening time
4393,70,4,08-SEP-19,14,30,Normal day time
4394,70,4,09-SEP-19,19,30,Normal evening time
4395,70,4,10-SEP-19,19,30,Normal evening time
4396,70,4,10-SEP-19,14,30,Normal day time
4397,70,4,11-SEP-19,19,30,Normal evening time
4398,70,4,11-SEP-19,14,30,Normal day time
4399,70,4,12-SEP-19,18,45,Earlier start evening
4400,70,4,12-SEP-19,14,0,Earlier start day time
4401,71,5,06-SEP-19,19,30,Normal evening time
4402,71,5,07-SEP-19,19,30,Normal evening time
4403,71,5,08-SEP-19,19,30,Normal evening time
4404,71,5,08-SEP-19,14,30,Normal day time
4405,71,5,09-SEP-19,19,30,Normal evening time
4406,71,5,10-SEP-19,19,30,Normal evening time
4407,71,5,10-SEP-19,14,30,Normal day time
4408,71,5,11-SEP-19,19,30,Normal evening time
4409,71,5,11-SEP-19,14,30,Normal day time
4410,71,5,12-SEP-19,18,45,Earlier start evening
4411,71,5,12-SEP-19,14,0,Earlier start day time
4412,72,6,06-SEP-19,19,30,Normal evening time
4413,72,6,07-SEP-19,19,30,Normal evening time
4414,72,6,08-SEP-19,19,30,Normal evening time
4415,72,6,08-SEP-19,14,30,Normal day time
4416,72,6,09-SEP-19,19,30,Normal evening time
4417,72,6,10-SEP-19,19,30,Normal evening time
4418,72,6,10-SEP-19,14,30,Normal day time
4419,72,6,11-SEP-19,19,30,Normal evening time
4420,72,6,11-SEP-19,14,30,Normal day time
4421,72,6,12-SEP-19,18,45,Earlier start evening
4422,72,6,12-SEP-19,14,0,Earlier start day time
4423,68,1,13-SEP-19,19,30,Normal evening time
4424,68,1,14-SEP-19,19,30,Normal evening time
4425,68,1,15-SEP-19,19,30,Normal evening time
4426,68,1,15-SEP-19,14,30,Normal day time
4427,68,1,16-SEP-19,19,30,Normal evening time
4428,68,1,17-SEP-19,19,30,Normal evening time
4429,68,1,17-SEP-19,14,30,Normal day time
4430,68,1,18-SEP-19,19,30,Normal evening time
4431,68,1,18-SEP-19,14,30,Normal day time
4432,68,1,19-SEP-19,18,45,Earlier start evening
4433,68,1,19-SEP-19,14,0,Earlier start day time
4434,69,2,13-SEP-19,19,30,Normal evening time
4435,69,2,14-SEP-19,19,30,Normal evening time
4436,69,2,15-SEP-19,19,30,Normal evening time
4437,69,2,15-SEP-19,14,30,Normal day time
4438,69,2,16-SEP-19,19,30,Normal evening time
4439,69,2,17-SEP-19,19,30,Normal evening time
4440,69,2,17-SEP-19,14,30,Normal day time
4441,69,2,18-SEP-19,19,30,Normal evening time
4442,69,2,18-SEP-19,14,30,Normal day time
4443,69,2,19-SEP-19,18,45,Earlier start evening
4444,69,2,19-SEP-19,14,0,Earlier start day time
4445,70,3,13-SEP-19,19,30,Normal evening time
4446,70,3,14-SEP-19,19,30,Normal evening time
4447,70,3,15-SEP-19,19,30,Normal evening time
4448,70,3,15-SEP-19,14,30,Normal day time
4449,70,3,16-SEP-19,19,30,Normal evening time
4450,70,3,17-SEP-19,19,30,Normal evening time
4451,70,3,17-SEP-19,14,30,Normal day time
4452,70,3,18-SEP-19,19,30,Normal evening time
4453,70,3,18-SEP-19,14,30,Normal day time
4454,70,3,19-SEP-19,18,45,Earlier start evening
4455,70,3,19-SEP-19,14,0,Earlier start day time
4456,71,4,13-SEP-19,19,30,Normal evening time
4457,71,4,14-SEP-19,19,30,Normal evening time
4458,71,4,15-SEP-19,19,30,Normal evening time
4459,71,4,15-SEP-19,14,30,Normal day time
4460,71,4,16-SEP-19,19,30,Normal evening time
4461,71,4,17-SEP-19,19,30,Normal evening time
4462,71,4,17-SEP-19,14,30,Normal day time
4463,71,4,18-SEP-19,19,30,Normal evening time
4464,71,4,18-SEP-19,14,30,Normal day time
4465,71,4,19-SEP-19,18,45,Earlier start evening
4466,71,4,19-SEP-19,14,0,Earlier start day time
4467,72,5,13-SEP-19,19,30,Normal evening time
4468,72,5,14-SEP-19,19,30,Normal evening time
4469,72,5,15-SEP-19,19,30,Normal evening time
4470,72,5,15-SEP-19,14,30,Normal day time
4471,72,5,16-SEP-19,19,30,Normal evening time
4472,72,5,17-SEP-19,19,30,Normal evening time
4473,72,5,17-SEP-19,14,30,Normal day time
4474,72,5,18-SEP-19,19,30,Normal evening time
4475,72,5,18-SEP-19,14,30,Normal day time
4476,72,5,19-SEP-19,18,45,Earlier start evening
4477,72,5,19-SEP-19,14,0,Earlier start day time
4478,73,6,13-SEP-19,19,30,Normal evening time
4479,73,6,14-SEP-19,19,30,Normal evening time
4480,73,6,15-SEP-19,19,30,Normal evening time
4481,73,6,15-SEP-19,14,30,Normal day time
4482,73,6,16-SEP-19,19,30,Normal evening time
4483,73,6,17-SEP-19,19,30,Normal evening time
4484,73,6,17-SEP-19,14,30,Normal day time
4485,73,6,18-SEP-19,19,30,Normal evening time
4486,73,6,18-SEP-19,14,30,Normal day time
4487,73,6,19-SEP-19,18,45,Earlier start evening
4488,73,6,19-SEP-19,14,0,Earlier start day time
4489,69,1,20-SEP-19,19,30,Normal evening time
4490,69,1,21-SEP-19,19,30,Normal evening time
4491,69,1,22-SEP-19,19,30,Normal evening time
4492,69,1,22-SEP-19,14,30,Normal day time
4493,69,1,23-SEP-19,19,30,Normal evening time
4494,69,1,24-SEP-19,19,30,Normal evening time
4495,69,1,24-SEP-19,14,30,Normal day time
4496,69,1,25-SEP-19,19,30,Normal evening time
4497,69,1,25-SEP-19,14,30,Normal day time
4498,69,1,26-SEP-19,18,45,Earlier start evening
4499,69,1,26-SEP-19,14,0,Earlier start day time
4500,70,2,20-SEP-19,19,30,Normal evening time
4501,70,2,21-SEP-19,19,30,Normal evening time
4502,70,2,22-SEP-19,19,30,Normal evening time
4503,70,2,22-SEP-19,14,30,Normal day time
4504,70,2,23-SEP-19,19,30,Normal evening time
4505,70,2,24-SEP-19,19,30,Normal evening time
4506,70,2,24-SEP-19,14,30,Normal day time
4507,70,2,25-SEP-19,19,30,Normal evening time
4508,70,2,25-SEP-19,14,30,Normal day time
4509,70,2,26-SEP-19,18,45,Earlier start evening
4510,70,2,26-SEP-19,14,0,Earlier start day time
4511,71,3,20-SEP-19,19,30,Normal evening time
4512,71,3,21-SEP-19,19,30,Normal evening time
4513,71,3,22-SEP-19,19,30,Normal evening time
4514,71,3,22-SEP-19,14,30,Normal day time
4515,71,3,23-SEP-19,19,30,Normal evening time
4516,71,3,24-SEP-19,19,30,Normal evening time
4517,71,3,24-SEP-19,14,30,Normal day time
4518,71,3,25-SEP-19,19,30,Normal evening time
4519,71,3,25-SEP-19,14,30,Normal day time
4520,71,3,26-SEP-19,18,45,Earlier start evening
4521,71,3,26-SEP-19,14,0,Earlier start day time
4522,72,4,20-SEP-19,19,30,Normal evening time
4523,72,4,21-SEP-19,19,30,Normal evening time
4524,72,4,22-SEP-19,19,30,Normal evening time
4525,72,4,22-SEP-19,14,30,Normal day time
4526,72,4,23-SEP-19,19,30,Normal evening time
4527,72,4,24-SEP-19,19,30,Normal evening time
4528,72,4,24-SEP-19,14,30,Normal day time
4529,72,4,25-SEP-19,19,30,Normal evening time
4530,72,4,25-SEP-19,14,30,Normal day time
4531,72,4,26-SEP-19,18,45,Earlier start evening
4532,72,4,26-SEP-19,14,0,Earlier start day time
4533,73,5,20-SEP-19,19,30,Normal evening time
4534,73,5,21-SEP-19,19,30,Normal evening time
4535,73,5,22-SEP-19,19,30,Normal evening time
4536,73,5,22-SEP-19,14,30,Normal day time
4537,73,5,23-SEP-19,19,30,Normal evening time
4538,73,5,24-SEP-19,19,30,Normal evening time
4539,73,5,24-SEP-19,14,30,Normal day time
4540,73,5,25-SEP-19,19,30,Normal evening time
4541,73,5,25-SEP-19,14,30,Normal day time
4542,73,5,26-SEP-19,18,45,Earlier start evening
4543,73,5,26-SEP-19,14,0,Earlier start day time
4544,74,6,20-SEP-19,19,30,Normal evening time
4545,74,6,21-SEP-19,19,30,Normal evening time
4546,74,6,22-SEP-19,19,30,Normal evening time
4547,74,6,22-SEP-19,14,30,Normal day time
4548,74,6,23-SEP-19,19,30,Normal evening time
4549,74,6,24-SEP-19,19,30,Normal evening time
4550,74,6,24-SEP-19,14,30,Normal day time
4551,74,6,25-SEP-19,19,30,Normal evening time
4552,74,6,25-SEP-19,14,30,Normal day time
4553,74,6,26-SEP-19,18,45,Earlier start evening
4554,74,6,26-SEP-19,14,0,Earlier start day time
4555,70,1,27-SEP-19,19,30,Normal evening time
4556,70,1,28-SEP-19,19,30,Normal evening time
4557,70,1,29-SEP-19,19,30,Normal evening time
4558,70,1,29-SEP-19,14,30,Normal day time
4559,70,1,30-SEP-19,19,30,Normal evening time
4560,70,1,01-OCT-19,19,30,Normal evening time
4561,70,1,01-OCT-19,14,30,Normal day time
4562,70,1,02-OCT-19,19,30,Normal evening time
4563,70,1,02-OCT-19,14,30,Normal day time
4564,70,1,03-OCT-19,18,45,Earlier start evening
4565,70,1,03-OCT-19,14,0,Earlier start day time
4566,71,2,27-SEP-19,19,30,Normal evening time
4567,71,2,28-SEP-19,19,30,Normal evening time
4568,71,2,29-SEP-19,19,30,Normal evening time
4569,71,2,29-SEP-19,14,30,Normal day time
4570,71,2,30-SEP-19,19,30,Normal evening time
4571,71,2,01-OCT-19,19,30,Normal evening time
4572,71,2,01-OCT-19,14,30,Normal day time
4573,71,2,02-OCT-19,19,30,Normal evening time
4574,71,2,02-OCT-19,14,30,Normal day time
4575,71,2,03-OCT-19,18,45,Earlier start evening
4576,71,2,03-OCT-19,14,0,Earlier start day time
4577,72,3,27-SEP-19,19,30,Normal evening time
4578,72,3,28-SEP-19,19,30,Normal evening time
4579,72,3,29-SEP-19,19,30,Normal evening time
4580,72,3,29-SEP-19,14,30,Normal day time
4581,72,3,30-SEP-19,19,30,Normal evening time
4582,72,3,01-OCT-19,19,30,Normal evening time
4583,72,3,01-OCT-19,14,30,Normal day time
4584,72,3,02-OCT-19,19,30,Normal evening time
4585,72,3,02-OCT-19,14,30,Normal day time
4586,72,3,03-OCT-19,18,45,Earlier start evening
4587,72,3,03-OCT-19,14,0,Earlier start day time
4588,73,4,27-SEP-19,19,30,Normal evening time
4589,73,4,28-SEP-19,19,30,Normal evening time
4590,73,4,29-SEP-19,19,30,Normal evening time
4591,73,4,29-SEP-19,14,30,Normal day time
4592,73,4,30-SEP-19,19,30,Normal evening time
4593,73,4,01-OCT-19,19,30,Normal evening time
4594,73,4,01-OCT-19,14,30,Normal day time
4595,73,4,02-OCT-19,19,30,Normal evening time
4596,73,4,02-OCT-19,14,30,Normal day time
4597,73,4,03-OCT-19,18,45,Earlier start evening
4598,73,4,03-OCT-19,14,0,Earlier start day time
4599,74,5,27-SEP-19,19,30,Normal evening time
4600,74,5,28-SEP-19,19,30,Normal evening time
4601,74,5,29-SEP-19,19,30,Normal evening time
4602,74,5,29-SEP-19,14,30,Normal day time
4603,74,5,30-SEP-19,19,30,Normal evening time
4604,74,5,01-OCT-19,19,30,Normal evening time
4605,74,5,01-OCT-19,14,30,Normal day time
4606,74,5,02-OCT-19,19,30,Normal evening time
4607,74,5,02-OCT-19,14,30,Normal day time
4608,74,5,03-OCT-19,18,45,Earlier start evening
4609,74,5,03-OCT-19,14,0,Earlier start day time
4610,75,6,27-SEP-19,19,30,Normal evening time
4611,75,6,28-SEP-19,19,30,Normal evening time
4612,75,6,29-SEP-19,19,30,Normal evening time
4613,75,6,29-SEP-19,14,30,Normal day time
4614,75,6,30-SEP-19,19,30,Normal evening time
4615,75,6,01-OCT-19,19,30,Normal evening time
4616,75,6,01-OCT-19,14,30,Normal day time
4617,75,6,02-OCT-19,19,30,Normal evening time
4618,75,6,02-OCT-19,14,30,Normal day time
4619,75,6,03-OCT-19,18,45,Earlier start evening
4620,75,6,03-OCT-19,14,0,Earlier start day time
4621,71,1,04-OCT-19,19,30,Normal evening time
4622,71,1,05-OCT-19,19,30,Normal evening time
4623,71,1,06-OCT-19,19,30,Normal evening time
4624,71,1,06-OCT-19,14,30,Normal day time
4625,71,1,07-OCT-19,19,30,Normal evening time
4626,71,1,08-OCT-19,19,30,Normal evening time
4627,71,1,08-OCT-19,14,30,Normal day time
4628,71,1,09-OCT-19,19,30,Normal evening time
4629,71,1,09-OCT-19,14,30,Normal day time
4630,71,1,10-OCT-19,18,45,Earlier start evening
4631,71,1,10-OCT-19,14,0,Earlier start day time
4632,72,2,04-OCT-19,19,30,Normal evening time
4633,72,2,05-OCT-19,19,30,Normal evening time
4634,72,2,06-OCT-19,19,30,Normal evening time
4635,72,2,06-OCT-19,14,30,Normal day time
4636,72,2,07-OCT-19,19,30,Normal evening time
4637,72,2,08-OCT-19,19,30,Normal evening time
4638,72,2,08-OCT-19,14,30,Normal day time
4639,72,2,09-OCT-19,19,30,Normal evening time
4640,72,2,09-OCT-19,14,30,Normal day time
4641,72,2,10-OCT-19,18,45,Earlier start evening
4642,72,2,10-OCT-19,14,0,Earlier start day time
4643,73,3,04-OCT-19,19,30,Normal evening time
4644,73,3,05-OCT-19,19,30,Normal evening time
4645,73,3,06-OCT-19,19,30,Normal evening time
4646,73,3,06-OCT-19,14,30,Normal day time
4647,73,3,07-OCT-19,19,30,Normal evening time
4648,73,3,08-OCT-19,19,30,Normal evening time
4649,73,3,08-OCT-19,14,30,Normal day time
4650,73,3,09-OCT-19,19,30,Normal evening time
4651,73,3,09-OCT-19,14,30,Normal day time
4652,73,3,10-OCT-19,18,45,Earlier start evening
4653,73,3,10-OCT-19,14,0,Earlier start day time
4654,74,4,04-OCT-19,19,30,Normal evening time
4655,74,4,05-OCT-19,19,30,Normal evening time
4656,74,4,06-OCT-19,19,30,Normal evening time
4657,74,4,06-OCT-19,14,30,Normal day time
4658,74,4,07-OCT-19,19,30,Normal evening time
4659,74,4,08-OCT-19,19,30,Normal evening time
4660,74,4,08-OCT-19,14,30,Normal day time
4661,74,4,09-OCT-19,19,30,Normal evening time
4662,74,4,09-OCT-19,14,30,Normal day time
4663,74,4,10-OCT-19,18,45,Earlier start evening
4664,74,4,10-OCT-19,14,0,Earlier start day time
4665,75,5,04-OCT-19,19,30,Normal evening time
4666,75,5,05-OCT-19,19,30,Normal evening time
4667,75,5,06-OCT-19,19,30,Normal evening time
4668,75,5,06-OCT-19,14,30,Normal day time
4669,75,5,07-OCT-19,19,30,Normal evening time
4670,75,5,08-OCT-19,19,30,Normal evening time
4671,75,5,08-OCT-19,14,30,Normal day time
4672,75,5,09-OCT-19,19,30,Normal evening time
4673,75,5,09-OCT-19,14,30,Normal day time
4674,75,5,10-OCT-19,18,45,Earlier start evening
4675,75,5,10-OCT-19,14,0,Earlier start day time
4676,76,6,04-OCT-19,19,30,Normal evening time
